,Confirmed,Country/Region,Date,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered,Active,Closed
339,38.0,China,01-29-2020,1.0,2020-01-29 19:30:00,,,Heilongjiang,,,
340,27.0,China,01-29-2020,,2020-01-29 19:30:00,,,Tianjin,,,
341,27.0,China,01-29-2020,,2020-01-29 19:30:00,,,Shanxi,1.0,,
342,24.0,China,01-29-2020,,2020-01-29 19:30:00,,,Gansu,,,
343,16.0,China,01-29-2020,,2020-01-29 19:30:00,,,Inner Mongolia,,,
344,13.0,China,01-29-2020,,2020-01-29 19:30:00,,,Xinjiang,,,
345,12.0,China,01-29-2020,,2020-01-29 19:30:00,,,Ningxia,,,
346,10.0,Hong Kong,01-29-2020,,2020-01-29 19:30:00,,,Hong Kong,,,
347,9.0,China,01-29-2020,,2020-01-29 19:30:00,,,Guizhou,1.0,,
348,9.0,China,01-29-2020,,2020-01-29 19:30:00,,,Jilin,,,
349,8.0,Taiwan,01-29-2020,,2020-01-29 19:30:00,,,Taiwan,,,
350,7.0,Macau,01-29-2020,,2020-01-29 19:30:00,,,Macau,,,
351,6.0,China,01-29-2020,,2020-01-29 19:30:00,,,Qinghai,,,
352,1.0,United States,01-29-2020,,2020-01-29 19:30:00,,,Washington,,,
353,1.0,United States,01-29-2020,,2020-01-29 19:30:00,,,Illinois,,,
354,2.0,United States,01-29-2020,,2020-01-29 19:30:00,,,California,,,
355,1.0,United States,01-29-2020,,2020-01-29 19:30:00,,,Arizona,,,
356,7.0,Japan,01-29-2020,,2020-01-29 19:30:00,,,NA,1.0,,
357,14.0,Thailand,01-29-2020,,2020-01-29 19:30:00,,,NA,5.0,,
358,4.0,South Korea,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
359,7.0,Singapore,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
360,2.0,Vietnam,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
361,5.0,France,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
362,1.0,Nepal,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
363,7.0,Malaysia,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
364,1.0,Canada,01-29-2020,,2020-01-29 19:30:00,,,Ontario,,,
365,1.0,Canada,01-29-2020,,2020-01-29 19:30:00,,,British Columbia,,,
366,1.0,Cambodia,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
367,1.0,Sri Lanka,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
368,4.0,Australia,01-29-2020,,2020-01-29 19:30:00,,,New South Wales,,,
369,1.0,Australia,01-29-2020,,2020-01-29 19:30:00,,,Victoria,,,
370,4.0,Germany,01-29-2020,,2020-01-29 19:30:00,,,Bavaria,,,
371,1.0,Finland,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
372,4.0,United Arab Emirates,01-29-2020,,2020-01-29 19:30:00,,,NA,,,
373,4903.0,China,01-30-2020,162.0,2020-01-30 16:00:00,,,Hubei,90.0,4651.0,252.0
374,428.0,China,01-30-2020,,2020-01-30 16:00:00,,,Zhejiang,4.0,,
375,354.0,China,01-30-2020,,2020-01-30 16:00:00,,,Guangdong,10.0,,
376,278.0,China,01-30-2020,2.0,2020-01-30 16:00:00,,,Henan,2.0,274.0,4.0
377,277.0,China,01-30-2020,,2020-01-30 16:00:00,,,Hunan,2.0,,
378,200.0,China,01-30-2020,,2020-01-30 16:00:00,,,Anhui,2.0,,
379,182.0,China,01-30-2020,,2020-01-30 16:00:00,,,Chongqing,1.0,,
380,162.0,China,01-30-2020,,2020-01-30 16:00:00,,,Jiangxi,5.0,,
381,158.0,China,01-30-2020,,2020-01-30 16:00:00,,,Shandong,1.0,,
382,142.0,China,01-30-2020,1.0,2020-01-30 16:00:00,,,Sichuan,1.0,140.0,2.0
383,129.0,China,01-30-2020,,2020-01-30 16:00:00,,,Jiangsu,1.0,,
384,114.0,China,01-30-2020,1.0,2020-01-30 16:00:00,,,Beijing,4.0,109.0,5.0
385,112.0,China,01-30-2020,1.0,2020-01-30 16:00:00,,,Shanghai,5.0,106.0,6.0
386,101.0,China,01-30-2020,,2020-01-30 16:00:00,,,Fujian,,,
387,78.0,China,01-30-2020,,2020-01-30 16:00:00,,,Guangxi,2.0,,
388,70.0,China,01-30-2020,,2020-01-30 16:00:00,,,Yunnan,,,
389,65.0,China,01-30-2020,1.0,2020-01-30 16:00:00,,,Hebei,,,
390,63.0,China,01-30-2020,,2020-01-30 16:00:00,,,Shaanxi,,,
391,46.0,China,01-30-2020,1.0,2020-01-30 16:00:00,,,Hainan,1.0,44.0,2.0
392,44.0,China,01-30-2020,2.0,2020-01-30 16:00:00,,,Heilongjiang,,,
393,41.0,China,01-30-2020,,2020-01-30 16:00:00,,,Liaoning,1.0,,
394,35.0,China,01-30-2020,,2020-01-30 16:00:00,,,Shanxi,1.0,,
395,31.0,China,01-30-2020,,2020-01-30 16:00:00,,,Tianjin,,,
396,26.0,China,01-30-2020,,2020-01-30 16:00:00,,,Gansu,,,
397,19.0,China,01-30-2020,,2020-01-30 16:00:00,,,Inner Mongolia,,,
398,17.0,China,01-30-2020,,2020-01-30 16:00:00,,,Ningxia,,,
399,14.0,China,01-30-2020,,2020-01-30 16:00:00,,,Jilin,1.0,,
400,14.0,China,01-30-2020,,2020-01-30 16:00:00,,,Xinjiang,,,
401,12.0,China,01-30-2020,,2020-01-30 16:00:00,,,Guizhou,1.0,,
402,10.0,Hong Kong,01-30-2020,,2020-01-30 16:00:00,,,Hong Kong,,,
403,9.0,Taiwan,01-30-2020,,2020-01-30 16:00:00,,,Taiwan,,,
404,8.0,China,01-30-2020,,2020-01-30 16:00:00,,,Qinghai,,,
405,7.0,Macau,01-30-2020,,2020-01-30 16:00:00,,,Macau,,,
406,1.0,China,01-30-2020,,2020-01-30 16:00:00,,,Tibet,,,
407,1.0,United States,01-30-2020,,2020-01-30 16:00:00,,,Washington,,,
408,1.0,United States,01-30-2020,,2020-01-30 16:00:00,,,Illinois,,,
409,2.0,United States,01-30-2020,,2020-01-30 16:00:00,,,California,,,
410,1.0,United States,01-30-2020,,2020-01-30 16:00:00,,,Arizona,,,
411,11.0,Japan,01-30-2020,,2020-01-30 16:00:00,,,NA,1.0,,
412,14.0,Thailand,01-30-2020,,2020-01-30 16:00:00,,,NA,5.0,,
413,4.0,South Korea,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
414,10.0,Singapore,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
415,2.0,Vietnam,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
416,5.0,France,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
417,1.0,Nepal,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
418,8.0,Malaysia,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
419,2.0,Canada,01-30-2020,,2020-01-30 16:00:00,,,Ontario,,,
420,1.0,Canada,01-30-2020,,2020-01-30 16:00:00,,,British Columbia,,,
421,1.0,Cambodia,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
422,1.0,Sri Lanka,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
423,4.0,Australia,01-30-2020,,2020-01-30 16:00:00,,,New South Wales,2.0,,
424,2.0,Australia,01-30-2020,,2020-01-30 16:00:00,,,Victoria,,,
425,3.0,Australia,01-30-2020,,2020-01-30 16:00:00,,,Queensland,,,
426,4.0,Germany,01-30-2020,,2020-01-30 16:00:00,,,Bavaria,,,
427,1.0,Finland,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
428,4.0,United Arab Emirates,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
429,1.0,Philippines,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
430,1.0,India,01-30-2020,,2020-01-30 16:00:00,,,NA,,,
431,5806.0,China,01-31-2020,204.0,2020-01-31 23:59:00,,,Hubei,141.0,5461.0,345.0
432,538.0,China,01-31-2020,,2020-01-31 23:59:00,,,Zhejiang,14.0,,
433,436.0,China,01-31-2020,,2020-01-31 23:59:00,,,Guangdong,11.0,,
434,352.0,China,01-31-2020,2.0,2020-01-31 23:59:00,,,Henan,3.0,347.0,5.0
435,332.0,China,01-31-2020,,2020-01-31 23:59:00,,,Hunan,2.0,,
436,240.0,China,01-31-2020,,2020-01-31 23:59:00,,,Jiangxi,7.0,,
437,237.0,China,01-31-2020,,2020-01-31 23:59:00,,,Anhui,3.0,,
438,211.0,China,01-31-2020,,2020-01-31 23:59:00,,,Chongqing,1.0,,
439,184.0,China,01-31-2020,,2020-01-31 23:59:00,,,Shandong,2.0,,
440,177.0,China,01-31-2020,1.0,2020-01-31 23:59:00,,,Sichuan,1.0,175.0,2.0
441,168.0,China,01-31-2020,,2020-01-31 23:59:00,,,Jiangsu,5.0,,
442,139.0,China,01-31-2020,1.0,2020-01-31 23:59:00,,,Beijing,5.0,133.0,6.0
443,135.0,China,01-31-2020,1.0,2020-01-31 23:59:00,,,Shanghai,9.0,125.0,10.0
444,120.0,China,01-31-2020,,2020-01-31 23:59:00,,,Fujian,,,
445,87.0,China,01-31-2020,,2020-01-31 23:59:00,,,Guangxi,2.0,,
446,87.0,China,01-31-2020,,2020-01-31 23:59:00,,,Shaanxi,,,
447,83.0,China,01-31-2020,,2020-01-31 23:59:00,,,Yunnan,1.0,,
448,82.0,China,01-31-2020,1.0,2020-01-31 23:59:00,,,Hebei,,,
449,59.0,China,01-31-2020,2.0,2020-01-31 23:59:00,,,Heilongjiang,,,
450,52.0,China,01-31-2020,1.0,2020-01-31 23:59:00,,,Hainan,1.0,50.0,2.0
451,48.0,China,01-31-2020,,2020-01-31 23:59:00,,,Liaoning,1.0,,
452,39.0,China,01-31-2020,,2020-01-31 23:59:00,,,Shanxi,1.0,,
453,32.0,China,01-31-2020,,2020-01-31 23:59:00,,,Tianjin,,,
454,29.0,China,01-31-2020,,2020-01-31 23:59:00,,,Guizhou,2.0,,
455,29.0,China,01-31-2020,,2020-01-31 23:59:00,,,Gansu,,,
456,21.0,China,01-31-2020,,2020-01-31 23:59:00,,,Ningxia,,,
457,20.0,China,01-31-2020,,2020-01-31 23:59:00,,,Inner Mongolia,1.0,,
458,17.0,China,01-31-2020,,2020-01-31 23:59:00,,,Xinjiang,,,
459,14.0,China,01-31-2020,,2020-01-31 23:59:00,,,Jilin,1.0,,
460,12.0,Hong Kong,01-31-2020,,2020-01-31 23:59:00,,,Hong Kong,,,
461,10.0,Taiwan,01-31-2020,,2020-01-31 23:59:00,,,Taiwan,,,
462,8.0,China,01-31-2020,,2020-01-31 23:59:00,,,Qinghai,,,
463,7.0,Macau,01-31-2020,,2020-01-31 23:59:00,,,Macau,,,
464,1.0,China,01-31-2020,,2020-01-31 23:59:00,,,Tibet,,,
465,19.0,Thailand,01-31-2020,,2020-01-31 23:59:00,,,NA,5.0,,
466,15.0,Japan,01-31-2020,,2020-01-31 23:59:00,,,NA,1.0,,
467,13.0,Singapore,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
468,11.0,South Korea,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
469,8.0,Malaysia,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
470,5.0,France,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
471,5.0,Germany,01-31-2020,,2020-01-31 23:59:00,,,Bavaria,,,
472,4.0,Australia,01-31-2020,,2020-01-31 23:59:00,,,New South Wales,2.0,,
473,4.0,United Arab Emirates,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
474,3.0,Australia,01-31-2020,,2020-01-31 23:59:00,,,Victoria,,,
475,2.0,United States,01-31-2020,,2020-01-31 23:59:00,,,Illinois,,,
476,2.0,United States,01-31-2020,,2020-01-31 23:59:00,,,California,,,
477,2.0,Vietnam,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
478,2.0,Canada,01-31-2020,,2020-01-31 23:59:00,,,Ontario,,,
479,2.0,Australia,01-31-2020,,2020-01-31 23:59:00,,,Queensland,,,
480,2.0,Italy,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
481,2.0,United Kingdom,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
482,2.0,Russia,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
483,1.0,United States,01-31-2020,,2020-01-31 23:59:00,,,Washington,,,
484,1.0,United States,01-31-2020,,2020-01-31 23:59:00,,,Arizona,,,
485,1.0,Nepal,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
486,1.0,Canada,01-31-2020,,2020-01-31 23:59:00,,,British Columbia,,,
487,1.0,Cambodia,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
488,1.0,Sri Lanka,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
489,1.0,Finland,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
490,1.0,Philippines,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
491,1.0,India,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
492,1.0,Sweden,01-31-2020,,2020-01-31 23:59:00,,,NA,,,
493,7153.0,China,02-01-2020,249.0,2020-02-01 11:53:00,,,Hubei,168.0,6736.0,417.0
494,599.0,China,02-01-2020,0.0,2020-02-01 10:53:00,,,Zhejiang,21.0,578.0,21.0
495,535.0,China,02-01-2020,0.0,2020-02-01 14:23:00,,,Guangdong,14.0,521.0,14.0
496,422.0,China,02-01-2020,2.0,2020-02-01 01:52:00,,,Henan,3.0,417.0,5.0
497,389.0,China,02-01-2020,0.0,2020-02-01 11:03:00,,,Hunan,8.0,381.0,8.0
498,297.0,China,02-01-2020,0.0,2020-02-01 13:33:00,,,Anhui,5.0,292.0,5.0
499,286.0,China,02-01-2020,0.0,2020-02-01 01:52:00,,,Jiangxi,9.0,277.0,9.0
500,247.0,China,02-01-2020,1.0,2020-02-01 08:43:00,,,Chongqing,3.0,243.0,4.0
501,207.0,China,02-01-2020,1.0,2020-02-01 01:52:00,,,Sichuan,3.0,203.0,4.0
502,206.0,China,02-01-2020,0.0,2020-02-01 07:51:00,,,Shandong,3.0,203.0,3.0
503,202.0,China,02-01-2020,0.0,2020-02-01 14:03:00,,,Jiangsu,6.0,196.0,6.0
504,169.0,China,02-01-2020,1.0,2020-02-01 06:05:00,,,Shanghai,10.0,158.0,11.0
505,168.0,China,02-01-2020,1.0,2020-02-01 09:17:00,,,Beijing,9.0,158.0,10.0
506,144.0,China,02-01-2020,0.0,2020-02-01 05:37:00,,,Fujian,0.0,144.0,0.0
507,101.0,China,02-01-2020,0.0,2020-02-01 05:37:00,,,Shaanxi,0.0,101.0,0.0
508,100.0,China,02-01-2020,0.0,2020-02-01 01:52:00,,,Guangxi,2.0,98.0,2.0
509,96.0,China,02-01-2020,1.0,2020-02-01 01:52:00,,,Hebei,0.0,95.0,1.0
510,93.0,China,02-01-2020,0.0,2020-02-01 15:53:00,,,Yunnan,2.0,91.0,2.0
511,80.0,China,02-01-2020,2.0,2020-02-01 10:33:00,,,Heilongjiang,2.0,76.0,4.0
512,64.0,China,02-01-2020,0.0,2020-02-01 15:23:00,,,Liaoning,1.0,63.0,1.0
513,62.0,China,02-01-2020,1.0,2020-02-01 08:43:00,,,Hainan,1.0,60.0,2.0
514,47.0,China,02-01-2020,0.0,2020-02-01 01:52:00,,,Shanxi,1.0,46.0,1.0
515,41.0,China,02-01-2020,0.0,2020-02-01 15:43:00,,,Tianjin,0.0,41.0,0.0
516,40.0,China,02-01-2020,0.0,2020-02-01 15:43:00,,,Gansu,0.0,40.0,0.0
517,29.0,China,02-01-2020,0.0,2020-01-31 15:20:00,,,Guizhou,2.0,27.0,2.0
518,26.0,China,02-01-2020,0.0,2020-02-01 02:13:00,,,Ningxia,0.0,26.0,0.0
519,23.0,China,02-01-2020,0.0,2020-02-01 05:37:00,,,Inner Mongolia,1.0,22.0,1.0
520,20.0,Japan,02-01-2020,0.0,2020-02-01 18:53:00,,,NA,1.0,19.0,1.0
521,19.0,Thailand,02-01-2020,0.0,2020-01-31 10:37:00,,,NA,5.0,14.0,5.0
522,18.0,China,02-01-2020,0.0,2020-02-01 05:37:00,,,Xinjiang,0.0,18.0,0.0
523,17.0,China,02-01-2020,0.0,2020-02-01 01:52:00,,,Jilin,1.0,16.0,1.0
524,16.0,Singapore,02-01-2020,0.0,2020-02-01 05:37:00,,,NA,0.0,16.0,0.0
525,13.0,Hong Kong,02-01-2020,0.0,2020-02-01 05:37:00,,,Hong Kong,0.0,13.0,0.0
526,12.0,South Korea,02-01-2020,0.0,2020-02-01 10:43:00,,,NA,0.0,12.0,0.0
527,10.0,Taiwan,02-01-2020,0.0,2020-01-31 15:20:00,,,Taiwan,0.0,10.0,0.0
528,9.0,China,02-01-2020,0.0,2020-02-01 05:37:00,,,Qinghai,0.0,9.0,0.0
529,8.0,Malaysia,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,8.0,0.0
530,8.0,Germany,02-01-2020,0.0,2020-02-01 18:33:00,,,NA,0.0,8.0,0.0
531,7.0,Macau,02-01-2020,0.0,2020-01-31 08:15:00,,,Macau,0.0,7.0,0.0
532,6.0,France,02-01-2020,0.0,2020-02-01 01:52:00,,,NA,0.0,6.0,0.0
533,6.0,Vietnam,02-01-2020,0.0,2020-02-01 07:38:00,,,NA,1.0,5.0,1.0
534,4.0,Australia,02-01-2020,0.0,2020-02-01 18:12:00,,,New South Wales,2.0,2.0,2.0
535,4.0,Australia,02-01-2020,0.0,2020-02-01 18:12:00,,,Victoria,0.0,4.0,0.0
536,4.0,United Arab Emirates,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,4.0,0.0
537,3.0,Australia,02-01-2020,0.0,2020-02-01 18:12:00,,,Queensland,0.0,3.0,0.0
538,3.0,Canada,02-01-2020,0.0,2020-02-01 18:12:00,,,Ontario,0.0,3.0,0.0
539,2.0,Italy,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,2.0,0.0
540,2.0,Russia,02-01-2020,0.0,2020-01-31 16:13:00,,,NA,0.0,2.0,0.0
541,2.0,United Kingdom,02-01-2020,0.0,2020-02-01 01:52:00,,,NA,0.0,2.0,0.0
542,2.0,United States,02-01-2020,0.0,2020-02-01 19:43:00,,,"Chicago, IL",0.0,2.0,0.0
543,1.0,Australia,02-01-2020,0.0,2020-02-01 18:12:00,,,South Australia,0.0,1.0,0.0
544,1.0,Cambodia,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,1.0,0.0
545,1.0,Canada,02-01-2020,0.0,2020-02-01 18:12:00,,,British Columbia,0.0,1.0,0.0
546,1.0,Finland,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,1.0,0.0
547,1.0,India,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,1.0,0.0
548,1.0,China,02-01-2020,0.0,2020-02-01 01:52:00,,,Tibet,0.0,1.0,0.0
549,1.0,Nepal,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,1.0,0.0
550,1.0,Philippines,02-01-2020,0.0,2020-02-01 17:43:00,,,NA,0.0,1.0,0.0
551,1.0,Spain,02-01-2020,0.0,2020-02-01 02:13:00,,,NA,0.0,1.0,0.0
552,1.0,Sri Lanka,02-01-2020,0.0,2020-01-31 08:15:00,,,NA,0.0,1.0,0.0
553,1.0,Sweden,02-01-2020,0.0,2020-02-01 02:13:00,,,NA,0.0,1.0,0.0
554,1.0,United States,02-01-2020,0.0,2020-02-01 19:43:00,,,"Boston, MA",0.0,1.0,0.0
555,1.0,United States,02-01-2020,0.0,2020-02-01 19:53:00,,,"Los Angeles, CA",0.0,1.0,0.0
556,1.0,United States,02-01-2020,0.0,2020-02-01 19:53:00,,,"Orange, CA",0.0,1.0,0.0
557,1.0,United States,02-01-2020,0.0,2020-02-01 19:53:00,,,"Santa Clara, CA",0.0,1.0,0.0
558,1.0,United States,02-01-2020,0.0,2020-02-01 19:43:00,,,"Seattle, WA",0.0,1.0,0.0
559,1.0,United States,02-01-2020,0.0,2020-02-01 19:43:00,,,"Tempe, AZ",0.0,1.0,0.0
560,11177.0,China,02-02-2020,350.0,2020-02-02 23:43:02,,,Hubei,295.0,10532.0,645.0
561,661.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Zhejiang,32.0,629.0,32.0
562,632.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Guangdong,15.0,617.0,15.0
563,493.0,China,02-02-2020,2.0,2020-02-02 18:03:05,,,Henan,10.0,481.0,12.0
564,463.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Hunan,16.0,447.0,16.0
565,340.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Anhui,7.0,333.0,7.0
566,333.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Jiangxi,12.0,321.0,12.0
567,300.0,China,02-02-2020,2.0,2020-02-02 23:33:02,,,Chongqing,7.0,291.0,9.0
568,236.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Jiangsu,7.0,229.0,7.0
569,231.0,China,02-02-2020,1.0,2020-02-02 18:03:05,,,Sichuan,11.0,219.0,12.0
570,230.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Shandong,6.0,224.0,6.0
571,191.0,China,02-02-2020,1.0,2020-02-02 08:43:02,,,Beijing,9.0,181.0,10.0
572,182.0,China,02-02-2020,1.0,2020-02-02 05:53:02,,,Shanghai,10.0,171.0,11.0
573,159.0,China,02-02-2020,0.0,2020-02-02 03:43:01,,,Fujian,0.0,159.0,0.0
574,116.0,China,02-02-2020,0.0,2020-02-02 03:23:14,,,Shaanxi,0.0,116.0,0.0
575,111.0,China,02-02-2020,0.0,2020-02-02 00:23:13,,,Guangxi,2.0,109.0,2.0
576,105.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Yunnan,3.0,102.0,3.0
577,104.0,China,02-02-2020,1.0,2020-02-02 02:53:02,,,Hebei,3.0,100.0,4.0
578,95.0,China,02-02-2020,2.0,2020-02-02 03:23:14,,,Heilongjiang,2.0,91.0,4.0
579,70.0,China,02-02-2020,0.0,2020-02-02 18:03:05,,,Liaoning,1.0,69.0,1.0
580,66.0,China,02-02-2020,0.0,2020-02-02 23:23:13,,,Shanxi,3.0,63.0,3.0
581,64.0,China,02-02-2020,1.0,2020-02-02 18:03:05,,,Hainan,4.0,59.0,5.0
582,51.0,China,02-02-2020,0.0,2020-02-02 23:43:02,,,Gansu,3.0,48.0,3.0
583,48.0,China,02-02-2020,0.0,2020-02-02 09:43:01,,,Tianjin,1.0,47.0,1.0
584,38.0,China,02-02-2020,0.0,2020-02-02 01:03:32,,,Guizhou,2.0,36.0,2.0
585,28.0,China,02-02-2020,0.0,2020-02-02 01:43:02,,,Ningxia,0.0,28.0,0.0
586,27.0,China,02-02-2020,0.0,2020-02-02 03:43:01,,,Inner Mongolia,1.0,26.0,1.0
587,23.0,China,02-02-2020,0.0,2020-02-02 02:33:02,,,Jilin,1.0,22.0,1.0
588,21.0,China,02-02-2020,0.0,2020-02-02 00:43:02,,,Xinjiang,0.0,21.0,0.0
589,20.0,Japan,02-02-2020,0.0,2020-02-01 18:53:03,,,NA,1.0,19.0,1.0
590,19.0,Thailand,02-02-2020,0.0,2020-01-31 10:37:00,,,NA,5.0,14.0,5.0
591,18.0,Singapore,02-02-2020,0.0,2020-02-02 01:03:32,,,NA,0.0,18.0,0.0
592,15.0,Hong Kong,02-02-2020,0.0,2020-02-02 23:53:02,,,Hong Kong,0.0,15.0,0.0
593,15.0,South Korea,02-02-2020,0.0,2020-02-02 02:23:13,,,NA,0.0,15.0,0.0
594,11.0,China,02-02-2020,0.0,2020-02-02 05:33:03,,,Qinghai,0.0,11.0,0.0
595,10.0,Germany,02-02-2020,0.0,2020-02-02 18:03:05,,,NA,0.0,10.0,0.0
596,10.0,Taiwan,02-02-2020,0.0,2020-01-31 15:20:56,,,Taiwan,0.0,10.0,0.0
597,8.0,Macau,02-02-2020,0.0,2020-02-02 04:23:14,,,Macau,0.0,8.0,0.0
598,8.0,Malaysia,02-02-2020,0.0,2020-01-31 08:15:53,,,NA,0.0,8.0,0.0
599,6.0,France,02-02-2020,0.0,2020-02-01 01:52:40,,,NA,0.0,6.0,0.0
600,6.0,Vietnam,02-02-2020,0.0,2020-02-01 07:38:12,,,NA,1.0,5.0,1.0
601,5.0,United Arab Emirates,02-02-2020,0.0,2020-02-02 05:43:01,,,NA,0.0,5.0,0.0
602,4.0,Australia,02-02-2020,0.0,2020-02-01 18:12:49,,,New South Wales,2.0,2.0,2.0
603,4.0,Australia,02-02-2020,0.0,2020-02-01 18:12:49,,,Victoria,0.0,4.0,0.0
604,3.0,Canada,02-02-2020,0.0,2020-02-01 18:12:49,,,Ontario,0.0,3.0,0.0
605,2.0,Australia,02-02-2020,0.0,2020-02-02 22:33:07,,,Queensland,0.0,2.0,0.0
606,2.0,Australia,02-02-2020,0.0,2020-02-02 22:33:07,,,South Australia,0.0,2.0,0.0
607,2.0,India,02-02-2020,0.0,2020-02-02 06:03:08,,,NA,0.0,2.0,0.0
608,2.0,Italy,02-02-2020,0.0,2020-01-31 08:15:53,,,NA,0.0,2.0,0.0
609,2.0,Philippines,02-02-2020,1.0,2020-02-02 03:33:07,,,NA,0.0,1.0,1.0
610,2.0,Russia,02-02-2020,0.0,2020-01-31 16:13:45,,,NA,0.0,2.0,0.0
611,2.0,United Kingdom,02-02-2020,0.0,2020-02-01 01:52:40,,,NA,0.0,2.0,0.0
612,2.0,United States,02-02-2020,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0,2.0,0.0
613,1.0,Cambodia,02-02-2020,0.0,2020-01-31 08:15:53,,,NA,0.0,1.0,0.0
614,1.0,Canada,02-02-2020,0.0,2020-02-01 18:12:49,,,British Columbia,0.0,1.0,0.0
615,1.0,Finland,02-02-2020,0.0,2020-01-31 08:15:53,,,NA,0.0,1.0,0.0
616,1.0,China,02-02-2020,0.0,2020-02-01 01:52:40,,,Tibet,0.0,1.0,0.0
617,1.0,Nepal,02-02-2020,0.0,2020-01-31 08:15:53,,,NA,0.0,1.0,0.0
618,1.0,Spain,02-02-2020,0.0,2020-02-01 23:43:02,,,NA,0.0,1.0,0.0
619,1.0,Sri Lanka,02-02-2020,0.0,2020-01-31 08:15:53,,,NA,0.0,1.0,0.0
620,1.0,Sweden,02-02-2020,0.0,2020-02-01 02:13:26,,,NA,0.0,1.0,0.0
621,1.0,United States,02-02-2020,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0,1.0,0.0
622,1.0,United States,02-02-2020,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0,1.0,0.0
623,1.0,United States,02-02-2020,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0,1.0,0.0
624,1.0,United States,02-02-2020,0.0,2020-02-01 19:53:03,,,"Santa Clara, CA",0.0,1.0,0.0
625,1.0,United States,02-02-2020,0.0,2020-02-01 19:43:03,,,"Seattle, WA",0.0,1.0,0.0
626,1.0,United States,02-02-2020,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0,1.0,0.0
627,13522.0,China,02-03-2020,414.0,2020-02-03 23:23:03,,,Hubei,386.0,12722.0,800.0
628,725.0,China,02-03-2020,0.0,2020-02-03 12:53:02,,,Guangdong,21.0,704.0,21.0
629,724.0,China,02-03-2020,0.0,2020-02-03 13:33:02,,,Zhejiang,43.0,681.0,43.0
630,566.0,China,02-03-2020,2.0,2020-02-03 17:11:34,,,Henan,16.0,548.0,18.0
631,521.0,China,02-03-2020,0.0,2020-02-03 11:03:10,,,Hunan,22.0,499.0,22.0
632,408.0,China,02-03-2020,0.0,2020-02-03 17:11:34,,,Anhui,14.0,394.0,14.0
633,391.0,China,02-03-2020,0.0,2020-02-03 01:33:02,,,Jiangxi,18.0,373.0,18.0
